label,text
ham,"Wn u r hurt by d prsn who s close 2 u, do fight wit dem. Coz somtimes dis fight saves a relation bt being quiet leaves nothin in a relation.. Gud eveB-)"
ham,I like to talk pa but am not able to. I dont know y.
ham,How did you find out in a way that didn't include all of these details
ham,Hey... are you going to quit soon? Xuhui and i working till end of the month 
spam,"URGENT! Your mobile No 07xxxxxxxxx won a £2,000 bonus caller prize on 02/06/03! this is the 2nd attempt to reach YOU! call 09066362231 ASAP! BOX97N7QP, 150PPM"
spam,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com
ham,No sir. That's why i had an 8-hr trip on the bus last week. Have another audition next wednesday but i think i might drive this time.
ham,Doc prescribed me morphine cause the other pain meds aren't enough. Waiting for my mom to bring it. That med should kick in fast so I'm gonna try to be on later
ham,I want snow. It's just freezing and windy.
ham,Back in brum! Thanks for putting us up and keeping us all and happy. See you soon 
ham,"Aight will do, thanks again for comin out"
ham,"Sorry vikky, i'm Watching olave mandara movie kano in trishul theatre wit my frnds.."
ham,He like not v shock leh. Cos telling shuhui is like telling leona also. Like dat almost all know liao. He got ask me abt ur reaction lor.
ham,I surely dont forgot to come:)i will always be in touch in with you:-)
ham,Hey i've booked the 2 lessons on sun liao...
ham,"Friendship is not a game to play, It is not a word to say, It doesn\'t start on March and ends on May, It is tomorrow, yesterday, today and e"
spam,"Urgent -call 09066649731from Landline. Your complimentary 4* Ibiza Holiday or £10,000 cash await collection SAE T&Cs PO BOX 434 SK3 8WP 150ppm 18+"
ham,Dude got a haircut. Now its breezy up there
spam,"Hello from Orange. For 1 month's free access to games, news and sport, plus 10 free texts and 20 photo messages, reply YES. Terms apply: www.orange.co.uk/ow"
ham,"Chinatown got porridge, claypot rice, yam cake, fishhead beehoon... Either we eat cheap den go cafe n tok or go nydc or somethin..."
ham,Cool. I am  &lt;#&gt;  inches long. hope you like them big!
ham,God created gap btwn ur fingers so dat sum1 vry special will fill those gaps by holding ur hands.. Now plz dont ask y he created so much gap between legs !!!
ham,Yo do you know anyone  &lt;#&gt;  or otherwise able to buy liquor? Our guy flaked and right now if we don't get a hold of somebody its just 4 loko all night
ham,The basket's gettin full so I might be by tonight
spam,"449050000301 You have won a £2,000 price! To claim, call 09050000301."
ham,1's reach home call me.
ham,You are gorgeous! keep those pix cumming :) thank you!
ham,"I'm not coming over, do whatever you want"
ham,"Im cool ta luv but v.tired 2 cause i have been doin loads of planning all wk, we have got our social services inspection at the nursery! Take care & spk sn x."
ham,No da if you run that it activate the full version da.
ham,"Nah it's straight, if you can just bring bud or drinks or something that's actually a little more useful than straight cash"
ham,"K, wait chikku..il send aftr  &lt;#&gt; mins"
ham,Just checking in on you. Really do miss seeing Jeremiah. Do have a great month
ham,"Since when, which side, any fever, any vomitin."
ham,R ü comin back for dinner?
ham,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar"
ham,Pls tell nelson that the bb's are no longer comin. The money i was expecting aint coming
ham,This weekend is fine (an excuse not to do too much decorating)
ham,"Could you not read me, my Love ? I answered you"
ham,Tell dear what happen to you. Why you talking to me like an alian
spam,"Hungry gay guys feeling hungry and up 4 it, now. Call 08718730555 just 10p/min. To stop texts call 08712460324 (10p/min)"
ham,"Today is ""song dedicated day.."" Which song will u dedicate for me? Send this to all ur valuable frnds but first rply me..."
ham,O was not into fps then.
spam,lyricalladie(21/F) is inviting you to be her friend. Reply YES-910 or NO-910. See her: www.SMS.ac/u/hmmross STOP? Send STOP FRND to 62468
ham,You dont know you jabo me abi.
ham,How i noe... She's in da car now... Later then c lar... I'm wearing shorts...
ham,"""Petey boy whereare you me and all your friendsare in theKingshead come down if you canlove Nic"""
ham,"Oh really? perform, write a paper, go to a movie AND be home by midnight, huh?"
ham,Can do lor...
ham,Of course. I guess god's just got me on hold right now.
ham,Cold. Dont be sad dear
spam,"Win the newest Harry Potter and the Order of the Phoenix (Book 5) reply HARRY, answer 5 questions - chance to be the first among readers!"
ham,Oh shut it. Omg yesterday I had a dream that I had 2 kids both boys. I was so pissed. Not only about the kids but them being boys. I even told mark in my dream that he was changing diapers cause I'm not getting owed in the face.
ham,My sister going to earn more than me da.
ham,Are you happy baby ? Are you alright ? Did you take that job ? I hope your fine. I send you a kiss to make you smile from across the sea ... *kiss* *kiss*
spam,Urgent Please call 09066612661 from landline. £5000 cash or a luxury 4* Canary Islands Holiday await collection. T&Cs SAE award. 20M12AQ. 150ppm. 16+ “
ham,Oh really?? Did you make it on air? What's your talent?
ham,Why she wants to talk to me
ham,Hello which the site to download songs its urgent pls
ham,Hello hun how ru? Its here by the way. Im good. Been on 2 dates with that guy i met in walkabout so far. We have to meet up soon. Hows everyone else?
ham,"We're all getting worried over here, derek and taylor have already assumed the worst"
ham,Alrite jod hows the revision goin? Keris bin doin a smidgin. N e way u wanna cum over after college?xx
ham,I luv u soo much u dont understand how special u r 2 me ring u 2morrow luv u xxx
ham,I'm now but have to wait till 2 for the bus to pick me.
spam,SMS. ac Sptv: The New Jersey Devils and the Detroit Red Wings play Ice Hockey. Correct or Incorrect? End? Reply END SPTV
ham,It's é only $140 ard...É rest all ard $180 at least...Which is é price 4 é 2 bedrm ($900)
ham,Hi its in durban are you still on this number
ham,Thanks for ve lovely wisheds. You rock
ham,I'm job profile seems like bpo..
spam,"You are being contacted by our Dating Service by someone you know! To find out who it is, call from your mobile or landline 09064017305 PoBox75LDNS7 "
ham,"Me also da, i feel yesterday night  wait til 2day night dear."
spam,Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412
ham,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!
ham,"Awesome, lemme know whenever you're around"
ham,I will spoil you in bed as well :)
ham,What's ur pin?
ham,I notice you like looking in the shit mirror youre turning into a right freak
ham,Aiyah ok wat as long as got improve can already wat...
ham,Hi im having the most relaxing time ever! we have to get up at 7am every day! was the party good the other night? I get home tomorrow at 5ish.
ham,Ya i knw u vl giv..its ok thanks kano..anyway enjoy wit ur family wit 1st salary..:-);-)
ham,By monday next week. Give me the full gist
ham,"Sorry pa, i dont knw who ru pa?"
ham,Jus ans me lar. U'll noe later.
ham,My battery is low babe
ham,If you were/are free i can give. Otherwise nalla adi entey nattil kittum
ham,Ok.. Ü finishing soon?
ham,She left it very vague. She just said she would inform the person in accounting about the delayed rent and that i should discuss with the housing agency about my renting another place. But checking online now and all places around usc are  &lt;#&gt;  and up
spam,"U can WIN £100 of Music Gift Vouchers every week starting NOW Txt the word DRAW to 87066 TsCs www.Idew.com SkillGame, 1Winaweek, age16. 150ppermessSubscription"
ham,Not from this campus. Are you in the library?
ham,Thats cool. Where should i cum? On you or in you? :)
ham,What's up my own oga. Left my phone at home and just saw ur messages. Hope you are good. Have a great weekend.
spam,"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07090298926 to re-schedule. Ref:9307622"
ham,Take us out shopping and Mark will distract Isaiah.=D
ham,How dare you stupid. I wont tell anything to you. Hear after i wont talk to you:-.
ham,Captain vijaykanth is doing comedy in captain tv..he is drunken :)
spam,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only
ham,I uploaded mine to Facebook
spam,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg
ham,Message from . I am at Truro Hospital on ext. You can phone me here. as I have a phone by my side
ham,Yeah like if it goes like it did with my friends imma flip my shit in like half an hour
ham,I am going to sao mu today. Will be done only at 12 
ham,"Dear friends, sorry for the late information. Today is the birthday of our loving Ar.Praveesh. for more details log on to face book and see. Its his number + &lt;#&gt; . Dont miss a delicious treat."
spam,http//tms. widelive.com/index. wml?id=820554ad0a1705572711&first=true¡C C Ringtone¡
ham,Huh i cant thk of more oredi how many pages do we have?
ham,There is no sense in my foot and penis.
ham,Alex says he's not ok with you not being ok with it
ham,HAPPY NEW YEAR MY NO.1 MAN
ham,Rofl betta invest in some  anti aging products
spam,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms
ham,HIYA STU WOT U UP 2.IM IN SO MUCH TRUBLE AT HOME AT MOMENT EVONE HATES ME EVEN U! WOT THE HELL AV I DONE NOW? Y WONT U JUST TELL ME TEXT BCK PLEASE LUV DAN 
ham,"Gumby's has a special where a  &lt;#&gt; "" cheese pizza is $2 so I know what we're doin tonight"
ham,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*
ham,Ok i go change also...
spam,You are a winner U have been specially selected 2 receive £1000 or a 4* holiday (flights inc) speak to a live operator 2 claim 0871277810910p/min (18+) 
ham,I am in hospital da. . I will return home in evening
ham,Will purchase d stuff today and mail to you. Do you have a po box number?
ham,Dude sux for snake. He got old and raiden got buff
ham,Looks like u wil b getting a headstart im leaving here bout 2.30ish but if u r desperate for my company I could head in earlier-we were goin to meet in rummer.
ham,"As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there."
ham,Great comedy..cant stop laughing da:)
ham,"Probably gonna be here for a while, see you later tonight &lt;)"
ham,Did u find out what time the bus is at coz i need to sort some stuff out.
ham,"8 at the latest, g's still there if you can scrounge up some ammo and want to give the new ak a try"
ham,"Hi hope u r both ok, he said he would text and he hasn't, have u seen him, let me down gently please "
ham,How come u got nothing to do?
ham,You could have seen me..i did't recognise you Face.:)
ham,NO GIFTS!! You trying to get me to throw myself off a cliff or something?
ham,"She was supposed to be but couldn't make it, she's still in town though"
spam,FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline
ham,If I die I want u to have all my stuffs.
ham,Dear reached railway. What happen to you
ham,"""SYMPTOMS"" when U are in love: ""1.U like listening songs 2.U get stopped where u see the name of your beloved 3.U won't get angry when your"
ham,So can collect ur laptop?
ham,2 laptop... I noe infra but too slow lar... I wan fast one
ham,Where are you?when wil you reach here?
ham,Ok.
ham,You still at the game?
ham,"I‘ll leave around four, ok?"
spam,**FREE MESSAGE**Thanks for using the Auction Subscription Service. 18 . 150p/MSGRCVD 2 Skip an Auction txt OUT. 2 Unsubscribe txt STOP CustomerCare 08718726270
spam,+449071512431 URGENT! This is the 2nd attempt to contact U!U have WON £1250 CALL 09071512433 b4 050703 T&CsBCM4235WC1N3XX. callcost 150ppm mobilesvary. max£7. 50
ham,Oooh I got plenty of those!
ham,hiya hows it going in sunny africa? hope u r avin a good time. give that big old silver back a big kiss from me.
